index,id,name,username,date,reply_to,content,reply,retweet,like
62,MuridIslamAhmadiyahSep92021lol Ahm,MuridIslamAhmadiyah,@MAhmadiyah,"Sep 9, 2021",@Momonsimomon,lol Ahmadiyah mengakui Muhammad SAW sebagai Khatammul Anbiya yaa,1,0,0
63,SuheriadiSep92021Masalah,Suheri adi,@Momonsimomon,"Sep 9, 2021",@Diordanxe,"Masalahnya Ahmadiyah kebablasan ""tidak mengakui"" Nabi Muhammad SAW sebagai ""khatamul anbiya"".",2,0,0
64,holopiscomSep92021Sebanya,holopiscom,@holopiscom,"Sep 9, 2021",nan,"Sebanyak 22 orang telah ditetapkan sebagai tersangka dalam kasus perusakan tempat ibadah Ahmadiyah di Sintang, Kalimantan Barat.
#Ahmadiyah
@DivHumas_Polri",0,0,0
65,HarunSaidiSep92021Kemenag,Harun Saidi,@harun_saidi,"Sep 9, 2021",nan,Kemenag Kerahkan Penyuluh Sosialisasikan SKB 3 Menteri tentang Peringatan kepada Ahmadiyah http://dlvr.it/S7D3Vm,0,0,0
66,SitiFadilahSep92021Kemenag,Siti Fadilah,@sitifadilah73,"Sep 9, 2021",nan,Kemenag Kerahkan Penyuluh Sosialisasikan SKB 3 Menteri tentang Peringatan kepada Ahmadiyah http://dlvr.it/S7D3Ts,0,0,0
67,vikahumairohSep92021Kemenag,vika humairoh,@vika_humairoh,"Sep 9, 2021",nan,Kemenag Kerahkan Penyuluh Sosialisasikan SKB 3 Menteri tentang Peringatan kepada Ahmadiyah http://dlvr.it/S7D3V8,0,0,0
68,MelayaniSep92021Apakah ,Mel ayani,@AyaniMel,"Sep 9, 2021",@Erwin21500087,Apakah membakar tempat ibadah ahmadiyah dan berpoligami tidak bertentangan dgn salah 1 pun nama-Nya ini?,1,1,3
69,SuheriadiSep92021Semua m,Suheri adi,@Momonsimomon,"Sep 9, 2021",@MamiBekas_87,"Semua memang sama tapi beda dlm memahami ""Khatamul Anbiya "" . Mereka mempersempit maknanya sebagai ""pembawa syariat"" artinya Nabi Muhammad SAW bukan nabi terakhir, penyebab Ahmadiyah ""mengkeramatkan"" sosok Mirza Ghulam Ahmad  yg mengaku Al Masih atau Mesias sekaligus mujaddid.",2,0,0
70,MuhamadBayuSep92021Saya ga,MuhamadBayu,@Muhamadbayuajaa,"Sep 9, 2021",@makLambeTurah,Saya ga suka FP* tapi ga suka juga sama ahmadiyah kecuali mereka mengaku agamanya ahmadiyah bukan Islam dan nama rumah ibadahnya bukan masjid.,0,0,0
71,HaliliHasanSep92021Kitab s,Halili Hasan,@alielhaz,"Sep 9, 2021",nan,"Kitab suci dalam bernegara adalah konstitusi, UUD. Rujukan sikap, kebijakan, dan tindakan para penyelenggara negara, di tingkat pusat maupun daerah, ya konstitusi itu. #Ahmadiyah #Sintang",0,0,3
72,SyantiAstiraSep92021Ciptaka,Syanti Astira,@AstiraSyanti,"Sep 9, 2021",nan,Ciptakan Kalbar aman dan damai dengan menyerahkan permasalahan Ahmadiyah kepada aparat pemerintah yang berwenang.,0,0,0
73,IG:WarungSejarahRISep92021Faham M,IG: WarungSejarahRI,@WarungSejarahRI,"Sep 9, 2021",nan,"Faham Mahdi Syiah Dan Ahmadiyah Dalam Perspektif 

Oleh : Drs. Muslih Fathoni, M.A

Tahun 1994
200 Halaman

Harga  55.000
Minat?

Cara Order silakan 
‌DM atau klik link WA  
https://bit.ly/3j7xCvJ",0,1,0
74,نانانگسلمانSep92021Beberap,نانانگ سلمان,@kangNanang_SL,"Sep 9, 2021",nan,"Beberapa kalangan tertentu kerap menyampaikan 2 buah pertanyaan kritisnya terhadap Ahmadiyah. 

1. Apakah Ahmadiyah percaya pada ayat _Khaatamannabiyyiin_ dalam al-Qur'an?

2. Apakah Ahmadiyah percaya bahwa Nabi Muhammad Saw adalah nabi yang terakhir?",1,1,0
75,MelayaniSep92021Apakah ,Mel ayani,@AyaniMel,"Sep 9, 2021",nan,Apakah membakar tempat ibadah ahmadiyah dan berpoligami tidak bertentangan dgn salah 1 pun nama-Nya ini?,1,0,6
76,IslamituIndahSep92021Peran A,Islam itu Indah,@YadiMuzafar,"Sep 9, 2021",nan,"Peran Ahmadiyah untuk mendukung kesuksesan vaksinasi covid19
https://google.com/amp/s/www.cnnindonesia.com/nasional/20210908222342-20-691702/buktikan-inklusif-ahmadiyah-gelar-vaksinasi-di-tasikmalaya/amp…
#ahmadiyya #ahmadiyah #ahmadiyahsintang",0,0,1
77,EdukasiBorneoSep92021Mejelis,Edukasi Borneo,@edukasiborneo,"Sep 9, 2021",nan,"Mejelis Ulama Indonesia (MUI) Kalbar dan Forum Kerukunan Umat beragama bersama ormas Islam, yakni PWNU dan PW Muhamadiyah Kalbar mengeluarkan pernyataan sikap bersama terkait persoalan Jamaah Ahmadiyah Indonesia (JAI) di Kabupaten Sintang.",0,0,0
78,MuridIslamAhmadiyahSep92021Beberap,MuridIslamAhmadiyah,@MAhmadiyah,"Sep 9, 2021",nan,"Beberapa kalangan tertentu kerap menyampaikan 2 buah pertanyaan kritisnya

1. Apakah Ahmadiyah percaya pada ayat _Khaatamannabiyyiin_ dalam al-Qur'an?
2. Apakah Ahmadiyah percaya bahwa Nabi Muhammad Saw adalah nabi yang terakhir?",0,1,0
79,SuheriadiSep92021Tergant,Suheri adi,@Momonsimomon,"Sep 9, 2021",@KaiAndromeda,"Tergantung Ahmadiyah mana ? Qadian atau Lahore ? Kalau Qadian sebagai nabi sedang Lahore sebagai mujaddid. 
Sampai sekarang belum ada informasi mesjid yg dirusak milik Ahmadiyah yg mana.",0,0,0
80,PersAhmadiyahIndonesiaSep92021Gus Mis,Pers Ahmadiyah Indonesia,@PersAhmadiyah,"Sep 9, 2021",nan,"Gus Mis: Gubernur Kalbar dan Bupati Sintang Jangan Intervensi Kasus Ahmadiyah

Sumber: Siaran Pers

#CabutSKB3MenteriAhmadiyah",0,12,39
81,ꦦꦼꦤ꧀ꦗꦒꦦꦤ꧀ꦕꦱꦶꦭSep92021Mohon k,ꦦꦼꦤ꧀ꦗꦒ ꦦꦤ꧀ꦕꦱꦶꦭ,@TriIriandono,"Sep 9, 2021",nan,"Mohon klarifikasi donk BPK Presiden ke-6 
@SBYudhoyono
  .

Sebab Bapak dituding sbg akar penyebab kekerasan thd Ahmadiyah 

Konpres donk..",0,2,1
82,فوطىربيٱالمشريةSep92021No Ebon,فوطى ربيٱ المشرية,@Puti_R4bia,"Sep 9, 2021",nan,"No Ebong
No Syiah
No Porno
No Ahmadiyah",0,0,0
83,DPPGMNISep92021@Gesuri,DPP GMNI,@dppgmni_id,"Sep 9, 2021",nan,"@GesuriID
 DPP GMNI Minta SKB 3 Menteri soal Ahmadiyah Dievaluasi! 

https://gesuri.id/pemerintahan/gmni-minta-evaluasi-skb-3-menteri-soal-ahmadiyah-b2c9wZ2Aq…

#dppgmni #gmni",0,0,0
84,DPPGMNISep92021DPP GMN,DPP GMNI,@dppgmni_id,"Sep 9, 2021",nan,"DPP GMNI Desak 3 Menteri Segera Bahas SKB Nomor 3 Tahun 2008
#dppgmni #gmni #ahmadiyah",0,1,1
85,PersAhmadiyahIndonesiaSep92021GMNI Mi,Pers Ahmadiyah Indonesia,@PersAhmadiyah,"Sep 9, 2021",nan,"GMNI Minta Evaluasi SKB 3 Menteri Soal Ahmadiyah

Sumber: https://gesuri.id/pemerintahan/gmni-minta-evaluasi-skb-3-menteri-soal-ahmadiyah-b2c9wZ2Aq…

#CabutSKB3MenteriAhmadiyah",0,1,2
86,PontianakPostSep92021Sikapi ,Pontianak Post,@pontianakpost1,"Sep 9, 2021",nan,"Sikapi Kasus Ahmadiyah, Bupati Panggil FKUB https://pontianakpost.co.id/sikapi-kasus-ahmadiyah-bupati-panggil-fkub/…",0,0,0
87,DonnaSep92021Memang ,Donna,@Diordanxe,"Sep 9, 2021",@Momonsimomon,Memang syahadat Ahmadiyah berbeda ? Gmn syahadat nya,1,0,1
88,@ManusiaAntiHoaks.Sep92021*Wadoeh,@Manusia Anti Hoaks.,@Jhony59343986,"Sep 9, 2021",nan,*Wadoeh kok malah Kepala Daerah Ikut-ikutan sih bukan mengayomi warganya*.. *TOLAK Intervensi Gubernur dalam kasus Intoleransi terhadap warga Ahmadiyah Sintang!!*,0,0,0
89,DedenSujanaSep92021Beberap,Deden Sujana,@dedensujana,"Sep 9, 2021",nan,"Beberapa kalangan tertentu kerap menyampaikan 2 buah pertanyaan kritisnya

1. Apakah Ahmadiyah percaya pada ayat _Khaatamannabiyyiin_ dalam al-Qur'an?
2. Apakah Ahmadiyah percaya bahwa Nabi Muhammad Saw adalah nabi yang terakhir? 
@Iskandargumay1",0,0,5
90,MuridIslamAhmadiyahSep92021update ,MuridIslamAhmadiyah,@MAhmadiyah,"Sep 9, 2021",@Momonsimomon,"update ya, udh bukan di Baitul Futuh London.. tapi di Surrey, Mesjid Mubarak. dan yang ada Khalifah hanya Ahmadiyah Qadian",0,0,0
91,SuheriadiSep92021Ahmadiy,Suheri adi,@Momonsimomon,"Sep 9, 2021",@DewaBanjari,"Ahmadiyah ada 2 yakni Ahmadiyah Qadian & Lahore. Fatwa 
@MUIPusat
 udah jelas Ahmadiyah Qadian dilarang karena menyimpang dari ajaran Islam (mengakui Gulam Mirza sebagai nabi). Jika katolik ada paus, Ahmadiyah entah Qadian atau Lahore ada khalifah berpusat di Baitul Futuh London",2,0,1
92,KalbarOnlineSep92021Sutarmi,Kalbar Online,@KalbarOnline,"Sep 9, 2021",nan,Sutarmidji dan Forkopimda Kalbar Janji Carikan Solusi Permanen Soal Ahmadiyah,0,0,0
93,KalbarOnlineSep92021Soal Ah,Kalbar Online,@KalbarOnline,"Sep 9, 2021",nan,"Soal Ahmadiyah, Sutarmidji Minta Semua Pihak Tahan Diri",0,0,0
94,nugrahwijayaSep92021Kamu it,nugrah wijaya,@nugrahwijayamu1,"Sep 9, 2021",nan,"Kamu itu Islam apaan? Orang Islam ngebakar masjid, musuhi yg katamu saudara. Kalau orang Ahmadiyah salah dan keliru, biarlah mereka sendiri yg nanggung masuk neraka. Gak usah sok benar kau. Jancuk emang kalian!!",0,0,1
95,"ModestMuslim☪︎Sep92021""...int",Modest Muslim ☪︎,@muslim_modest,"Sep 9, 2021",nan,"""...introducing 'Qadianiat' to students...""

Like they already didn't know about Ahmadis thanks to this decades-old anti-Ahmadiyah hate campaign! Pakistanis are so insecure when it comes to religion.",0,3,7
96,InfoIndonesiaSep92021MUI dan,Info Indonesia,@_infoindonesia,"Sep 9, 2021",nan,"MUI dan FKUB Keluarkan Pernyataan Soal Ahmadiyah

Majelis Ulama Indonesia (MUI) Kalimantan Barat dan Forum Kerukunan Umat beragama bersama ormas Islam

Baca selengkapnya di Website INFO INDONESIA
https://infoindonesia.id/read/2021/09/09/7096/mui-dan-fkub-keluarkan-pernyataan-soal-ahmadiyah…

#MUI #Islam #infoindonesia",0,0,0
97,ObsessionNewsSep92021#Kemena,Obsession News,@onnewscom,"Sep 9, 2021",nan,#Kemenag Kerahkan Penyuluh Sosialisasikan SKB 3 Menteri tentang Peringatan kepada #Ahmadiyah,0,0,0
98,CassianiSep92021Selama ,Cassiani,@cassianissafira,"Sep 9, 2021",nan,"Selama Ahmadiyah tidak nistakan NU, maka akan selalu aman. Meski Ahmadiyah jelas2 bertentangan dgn Islam dan Quran.
Muhammad Kace hina NU = ditangkap
Paul Zhang hina NU = jadi buron
@Minang_cyber",1,0,6
99,"BimasIslam,KemenagSep92021FKUB da","Bimas Islam, Kemenag",@BimasIslam,"Sep 9, 2021",nan,"FKUB dan Ormas Islam Kalbar Berikan Pernyataan Sikap Terkait Persoalan Jemaah Ahmadiyah di Sintang

Selengkapnya di: https://bimasislam.kemenag.go.id/post/berita/fkub-dan-ormas-islam-kalbar-berikan-pernyataan-sikap-terkait-persoalan-jemaah-ahmadiyah-di-sintang…",0,0,1
100,AgenToleransiSep92021Inilah ,Agen Toleransi,@YukToleran,"Sep 9, 2021",nan,"Inilah 12 Ajaran Pokok Ahmadiyah 
(http://news.detik.com)

Teliti& saringlah info/berita/kabar dengan benar&valid agar terhindar dari hoaks/misinformasi/disinformasi yg bahkan bisa merugikan/mbahayakan orang lain.
#ahmadiyah
#hukumperusakmasjidahmadiyah

https://news.detik.com/berita/d-879084/inilah-12-ajaran-pokok-ahmadiyah-…",0,0,0
101,JurnalSultra.comSep92021Kemenag,JurnalSultra.com,@JurnalSultra,"Sep 9, 2021",nan,Kemenag Kerahkan Penyuluh Sosialisasikan Aturan Ahmadiyah,0,0,2
102,DamailahIndonesiakuSep92021Perusak,Damailah Indonesiaku,@DamailahRI,"Sep 9, 2021",nan,Perusakan Masjid Ahmadiyah dan Bahaya Laten Egoisme Beragama https://jalandamai.org/perusakan-masjid-ahmadiyah-dan-bahaya-laten-egoisme-beragama.html…,0,1,3
103,Sep92021Mgkn is,@gapakecelana,@gapakecelana,"Sep 9, 2021",@halleluhellyeah,Mgkn islam aliran ahmadiyah dia cent,0,0,0
104,Kompas.comSep92021Masyara,Kompas.com,@kompascom,"Sep 9, 2021",nan,Masyarakat dilarang untuk melakukan perbuatan melawan hukum terhadap warga jemaah Ahmadiyah.,1,1,3
105,DataPrintSep92021Coba te,DataPrint,@DataPrint9,"Sep 9, 2021",@BesseHidayah,Coba tengok di ytube tentang ahmadiyah. Ada sangkut pauty dulu itu.,0,0,0
106,MangomoSep92021Padahal,Mangomo,@Mangomo9,"Sep 9, 2021",@mulanbilqis,"Padahal yg provokator bakar masjid Ahmadiyah di kalteng itu ketua fpi di sana, kapan amannya negeri ini? jika perusuh hanya memikirkan bagaimana agar terjadi kehancuran anak bangsa ini.",0,0,3
107,PikiranRakyatSep92021Babak B,Pikiran Rakyat,@pikiran_rakyat,"Sep 9, 2021",nan,"Babak Baru Kasus Perusakan Masjid Ahmadiyah Sintang, Polisi Tetapkan 22 Tersangka Termasuk Aktor Intelektual",0,1,1
108,"BimasIslam,KemenagSep92021Sinergi","Bimas Islam, Kemenag",@BimasIslam,"Sep 9, 2021",nan,"Sinergi dengan Ormas Islam, Kemenag Kerahkan Penyuluh Sosialisasikan SKB 3 Menteri Tentang Ahmadiyah

Selengkapnya di: https://bimasislam.kemenag.go.id/post/berita/sinergi-dengan-ormas-islam-kemenag-kerahkan-penyuluh-sosialisasikan-skb-3-menteri-tentang-ahmadiyah…",0,0,1
109,JPNN.comSep92021MUI dan,JPNN.com,@jpnncom,"Sep 9, 2021",nan,"MUI dan FKUB bersama ormas Islam, yakni PWNU dan PW Muhamadiyah Kalbar mengeluarkan pernyataan sikap terkait persoalan Ahmadiyah. #Ahmadiyah",0,0,0
110,"BimasIslam,KemenagSep92021Dirjen:","Bimas Islam, Kemenag",@BimasIslam,"Sep 9, 2021",nan,"Dirjen: SKB 3 Menteri Mengatur dengan Detil Persoalan Ahmadiyah

Selengkapnya di: https://bimasislam.kemenag.go.id/post/berita/dirjen-skb-3-menteri-mengatur-dengan-detil-persoalan-ahmadiyah…",0,0,0
111,"ꦕꦤ꧀ꦢꦿSep92021Syiah, ",ꦕꦤ꧀ꦢꦿ,@chemyholic,"Sep 9, 2021",nan,"Syiah, Ahmadiyah selalu berlindung di ketek liberal",0,0,0
112,Liputan6.comSep92021Polisi ,Liputan6.com,@liputan6dotcom,"Sep 9, 2021",nan,Polisi Tetapkan 22 Tersangka Kasus Perusakan Masjid Ahmadiyah di Sintang,0,0,0
113,BentengSumbar.comSep92021Terkuak,BentengSumbar.com,@BentengSumbar,"Sep 9, 2021",nan,"Terkuak, Pria Berjanggut Gembong Perusakan Masjid Ahmadiyah Sintang Ternyata Pentolan FPI -",1,3,4
114,LampungPost(Official)Sep92021Wapres ,Lampung Post (Official),@lampostco,"Sep 9, 2021",nan,"Wapres Ma'ruf Amin mendorong kepolisian mengusut tuntas kasus perusakan masjid Ahmadiyah di Sintang, Kalimantan Barat. Apabila ada unsur kriminal, hukum harus ditegakkan dengan tegas.

#Perusakanmasjid #kalimantanbarat #Unsurkriminal #lampostco",0,0,0
115,BangYahyaSep92021Terkuak,Bang Yahya,@Yahya_Kuranji,"Sep 9, 2021",nan,"Terkuak, Pria Berjanggut Gembong Perusakan Masjid Ahmadiyah Sintang Ternyata Pentolan FPI",0,0,0
116,MelizawatiSep92021Terkuak,Melizawati,@Melizawati_BSP,"Sep 9, 2021",nan,"Terkuak, Pria Berjanggut Gembong Perusakan Masjid Ahmadiyah Sintang Ternyata Pentolan FPI",0,0,0
117,BentengSumbar.comSep92021Fatwa M,BentengSumbar.com,@BentengSumbar,"Sep 9, 2021",nan,"Fatwa MUI Dituding Penyebab Warga Ahmadiyah Didiskriminasi, Anwar Abbas Beri Solusi -",0,0,0
118,DewaChivasSep92021Bener..,Dewa Chivas,@jesusholicz,"Sep 9, 2021",@AgusSal52,"Bener.. coba lihat USA, Jepang, China, Rusia... Keren2 teknologinya... kalo negara ada kadrun cuma ngurusin bakar mesjid Ahmadiyah aja...",0,0,1
119,DemocrazyNewsSep92021Ini Sol,Democrazy News,@democrazymedia,"Sep 9, 2021",nan,Ini Solusi Waketum MUI agar Ahmadiyah Bisa Hidup Berdampingan di Indonesia,1,2,5
120,INDOZONESep92021Wakil K,INDOZONE,@indozonemedia,"Sep 9, 2021",nan,Wakil Ketua Umum Majelis Ulama Indonesia (MUI) Anwar Abbas mengatakan terdapat sejumlah persoalan yang kerap terjadi dengan jamaah Ahmadiyah.,0,0,0
121,makLambeTurah#PalingManisSep92021Terkuak,makLambeTurah#PalingManis,@makLambeTurah,"Sep 9, 2021",nan,"Terkuak, Pria Berjanggut Gembong Perusakan Masjid Ahmadiyah Sintang Ternyata Pentolan FP*
https://bit.ly/3jXHadf",19,8,63
122,TheDoctorSep92021Dalam k,The Doctor,@Rian__Az,"Sep 9, 2021",nan,"Dalam kejadian seperti ini, sebaiknya aparat keamanan tidak usah berada di lokasi.
Untuk apa ada aparat tapi tidak bisa mengambil tindakan pencegahan.
Sama persis dengan kejadian perusakan masjid Ahmadiyah di kalimantan.
Aparat hanya menjadi penonton tanpa tindakan apa pun.",0,0,1
123,ArinaRahmatikaSep92021Kenapa ,Arina Rahmatika,@arinalogy,"Sep 9, 2021",@andreasharsono,Kenapa banyak sekali kasus penyerangan ke temen2 Ahmadiyah ya?,0,0,0
124,MuridIslamAhmadiyahSep92021https:/,MuridIslamAhmadiyah,@MAhmadiyah,"Sep 9, 2021",@censsujai,https://rajapena.org/tsanaullah-takut-bermubahalah-dengan-mirza-ghulam-ahmad/… lol dari dulu Pendiri Ahmadiyah juga sudah berkali2 mubahalah dan ga pernah kalah. sampai ada ulama yang takut bermubahalah dengan pendiri Ahmadiyah ,4,0,0
125,MuridIslamAhmadiyahSep92021lah itu,MuridIslamAhmadiyah,@MAhmadiyah,"Sep 9, 2021",@Yanua02,"lah itu akidah ahmadiyah cuman tulisan pak, substansinya ada di bawah tulisannya itu yg panjang.. ",0,0,0
126,UrangAwakSep92021Mubarak,Urang Awak,@UrangAw92050348,"Sep 9, 2021",nan,"Mubarak. Semoga Jema'at Ahmadiyah senantiasa menyebarkan Islam ke seluruh dunia dengan cara-cara yang lembut, tanpa kekerasan, sesuai dengan ajaran Islam yang Rahmatan Lil 'Alamiin.",0,0,0
127,TonnaySep92021Maaf ma,Tonnay,@Pembasmirasis,"Sep 9, 2021",nan,"Maaf masih akan terus bertanya Ahmadiyah itu Agamanya apa ?
@jokowi
@Kiyai_MarufAmin
 
@Kemenag_RI
 
@MUIPusat
 
@muhammadiyah
 
@nahdlatululama",0,0,0
128,IvanMeirizkiSep92021Ahmadiy,Ivan Meirizki,@MeirizkiIvan,"Sep 9, 2021",@korantempo,"Ahmadiyah,menyerupai suatu agama,bila kita lihat dari dekat,hampir bisa di bilang sama,tapi ajarannya berbeda jauh dari agama islam yg sebenarnya,saran saya kalau mau bikin suatu agama,bikin lah agama yang tidak menyerupai suatu agama lainnya.",0,0,0
129,AndreasHarsonoSep92021Beberap,Andreas Harsono,@andreasharsono,"Sep 9, 2021",nan,"Beberapa cendekiawan publik bikin petisi, menuntut Presiden 
@jokowi
 menegakkan kebebasan berkeyakinan dan beribadah sesudah penyerangan Ahmadiyah di Sintang, Kalimantan Barat. Mari teken petisi ini untuk dapat dukungan lebih luas https://chng.it/RSy2CpwF",2,3,16
130,@HarianjatengSep92021New pos,@Harianjateng,@Harianjateng,"Sep 9, 2021",nan,"New post: Soal Perusakan Masjid Ahmadiyah di Sintang, Ini Tanggapan Ketua PD Pemuda Muhammadiyah Kendal https://harianjateng.com/read/2021/09/08/soal-perusakan-masjid-ahmadiyah-di-sintang-ini-tanggapan-ketua-pd-pemuda-muhammadiyah-kendal/…",0,0,0
131,SARANGBERITASep92021Polisi:,SARANG BERITA,@SarangBerita,"Sep 9, 2021",nan,Polisi: Satu Tersangka Perusakan Masjid Ahmadiyah Masih Anak-anak!,0,0,0
132,CNNIndonesiaSep92021Satu Te,CNN Indonesia,@CNNIndonesia,"Sep 9, 2021",nan,Satu Tersangka Perusakan Masjid Ahmadiyah Masih Anak-anak,2,2,8
133,NanangA.HSep92021Buktika,Nanang A.H,@nanang_MC,"Sep 9, 2021",nan,"Buktikan Inklusif, Ahmadiyah Gelar Vaksinasi di Tasikmalaya

https://google.com/amp/s/www.cnnindonesia.com/nasional/20210908222342-20-691702/buktikan-inklusif-ahmadiyah-gelar-vaksinasi-di-tasikmalaya/amp…",0,2,1
134,IDNpos.comSep92021Buktika,IDNpos.com,@idnpos_com,"Sep 9, 2021",nan,"Buktikan Inklusif, Ahmadiyah Gelar Vaksinasi di Tasikmalaya http://dlvr.it/S7CHKL",0,0,0
135,NoorsyamSnoorSep92021SEHARUS,Noorsyam Snoor,@noorsyam_snoor,"Sep 9, 2021",nan,"SEHARUSNYA PERISTIWA PENGRUSAKAN MASJID AHMADIYAH TIDAK TERJADI DISINTANG KALBAR ATAU WILAYAH LAIN KALAU MEMANG PEMERINTAH SERIUS MENCARI PENYELESAIAN PERBEDAAN YG TERJADI, SELAMA INI PEMERINTAH HANYA MELAKUKAN ""PEMBIARAN""",0,0,0
136,DudungAbdulLatiefSep92021Buktika,Dudung Abdul Latief,@ddulatief,"Sep 9, 2021",nan,"Buktikan Inklusif, Ahmadiyah Gelar Vaksinasi di Tasikmalaya https://cnnindonesia.com/nasional/20210908222342-20-691702/buktikan-inklusif-ahmadiyah-gelar-vaksinasi-di-tasikmalaya… 
@Dennysiregar7
 @MajelisUlamaID
 @budiandra
 @AhmadiyahID",1,6,16
137,gerakanahmadiyahSep92021Ujian &,gerakan ahmadiyah,@ahmadiyahorg,"Sep 9, 2021",nan,"Ujian & Cobaan Dalam Menegakkan Kebenaran | Tadabbur Al-Quran Surat Al-Baqarah Ayat 153-163 | Bagian 1

Tayang di GAI TV
https://youtu.be/a9mR_llZHG0

#tadabburquran #gaikediri #ahmadiyahlahore #gerakanahmadiyah #ahmadiyah",0,0,0
138,UsamaAhmadRizalSep92021Buktika,Usama Ahmad Rizal,@UsamaAhmadRizal,"Sep 9, 2021",nan,"Buktikan Inklusif, Ahmadiyah Gelar Vaksinasi di Tasikmalaya

https://google.com/amp/s/www.cnnindonesia.com/nasional/20210908222342-20-691702/buktikan-inklusif-ahmadiyah-gelar-vaksinasi-di-tasikmalaya/amp…",0,0,0
139,NoorsyamSnoorSep92021PERSOAL,Noorsyam Snoor,@noorsyam_snoor,"Sep 9, 2021",nan,"PERSOALAN PENYERANGAN MASJID AHMADIYAH DISINTANG SEHARUSNYA TIDAK TERJADI LAGI KALAU MEMANG PEMERINTAH CERDAS DAN TANGGAP MELAKUKAN PENYELESAIAN ""PERBEDAAN ISLAM AHMADIYAH"" SECARA ARIF, SELAMA INI PEMERINTAH HANYA MELAKUKAN ""PEMBIARAN"", TIDAK ADA UPAYA PENYELESAIAN.",0,0,0
140,نانانگسلمانSep92021Aneh ya,نانانگ سلمان,@kangNanang_SL,"Sep 9, 2021",@dedensujana,"Aneh ya pak.... Ko malah cabang2 Ahmadiyah yg didatangain... Haruskan pihat aparat yg ikut menyadarkan masyarakat dengan mendangi Toga, Tomas dn yg lainnya suara jangan berbuat anarkis sama Ahmadiyah.",0,0,1
141,KementerianAgamaRISep92021Kemente,Kementerian Agama RI,@Kemenag_RI,"Sep 9, 2021",nan,"Kementerian Agama kerahkan Penyuluh Agama Islam (PAI) untuk sosialisasikan kembali Surat Keputusan Bersama (SKB) 3 Menteri Nomor 3 Tahun 2008 tentang Peringatan dan Perintah kepada Penganut, Anggota, atau Anggota Pengurus Jemaah Ahmadiyah Indonesia (JAI).",0,4,13
142,JaenudinNgaciroSep92021iya klo,Jaenudin Ngaciro,@censsujai,"Sep 9, 2021",@Chandra_lpg,"iya klo ngotot gini dan memang mereka ngakunya masih islam maka syariat islam untuk org yg murtad masih berlaku..penggal leher..mau perang mubahalah dlu lawan khalifah ahmadiyah ya monggo,dah ditawari solusi damai tpi kok ngotot terus,sesat dan menyesatkan..sekolam dg yahudi..",1,0,0
143,YanuAryantoSep92021Semua n,Yanu Aryanto,@Yanua02,"Sep 9, 2021",@MAhmadiyah,"Semua nyambung, jika Buya Hamka percaya bhw Mirza Ghulam Ahmad itu Almasih yg turun di akhir zaman tdk akan keluar Ahmadiyah sesat.

Solusi saya untuk hindari konflik, lebih baik tanggalkan kata Islam dr Ahmadiyah. Toh akidah anda akidah Ahmadiyah.

Lakum Diinukum Wa Liyadiin",1,0,0
144,RiaSep92021Kalo sa,Ria,@Ria16350440,"Sep 9, 2021",@uberaku,"Kalo sama agama kami juga hati2 lah. Smua nanti bicara gitu. Versi ahmadiyah jg gitu saling ngotot. Trs perang bedua sampai akhit jaman. Berdebat gak ada ujung, saling bunuh sampai anak cucu kaya di suriah dll. Gitu endingnya bang pemahaman anda?",0,0,1
145,IndraBasoSep92021Bapak a,Indra Baso,@NusantaraNol,"Sep 9, 2021",nan,Bapak ada nasehat ke Ahmadiyah yg membuat masyarakat bergejolak? Jgn seakan Ahmadiyah saja yg jadi korban... Apakah selama ini -sblm Ahmadiyah datang- mereka sdh bergejolak spt ini?,1,0,1
146,CNNIndonesiaSep92021Buktika,CNN Indonesia,@CNNIndonesia,"Sep 9, 2021",nan,"Buktikan Inklusif, Ahmadiyah Gelar Vaksinasi di Tasikmalaya",1,2,4
147,RaiskoeSep92021Terkuak,Raiskoe,@Raiskoe1,"Sep 9, 2021",nan,"Terkuak, Pria Berjanggut Gembong Perusakan Masjid Ahmadiyah Sintang Ternyata Pentolan FPI",0,0,0
148,MasBud12Sep92021Bang ba,Mas Bud 12,@mas_bud12,"Sep 9, 2021",nan,Bang bahas sejarah Ahmadiyah donk,0,0,0
149,NurulwantjikSep92021lu piki,Nurul wantjik,@NWantjik,"Sep 9, 2021",@kangNanang_SL,"lu pikir ulama MUI bukan warosatul Anbiya?
sudah setinggi apa ilmu dan akhlak mu?emang yg milih ulama MUI orang biasa kayak kamu?
Ahmadiyah sesat dan menyesatkan bukan cuma fatwa MUI Indonesia tapi seluruh dunia juga berfatwa seperti itu...",0,0,0
150,RachmatFushiguroSep92021Peratur,Rachmat Fushiguro,@SapphireKey06,"Sep 9, 2021",nan,"Peraturannya aja masih diskriminatif, huffttt... 

Faktor SKB Tiga Menteri di Balik Persekusi Jemaah Ahmadiyah",0,0,0
151,SyaefulUyunSep92021Pagi-pa,Syaeful Uyun,@syaeful_ntb,"Sep 9, 2021",nan,"Pagi-pagi, sambil minum secangkir Cae, dengar dan nyimak opini Denny Siregar tentang perusakan Masjid Ahmadiyah Sintang, seger juga. Mari seruput kopi Kang Denny",1,0,2
